Id,Source,Translation,Comment
JWK-FM-Recruits-Intro,You can recruit <b>resistance fighters</b> at <b>HQ hideouts</b> existing in the world or <b>living areas</b> constructed by players at the resistance operating bases. Recruited fighters can be <b>commanded</b> as members of your squad.,Ви можете завербувати <b>борців опору</b> в <b>штабних схронах</b> які існують у світі або <b>житлових зонах</b> побудованих гравцями на оперативних базах опору. Завербованими бойовиками можна <b>командувати</b> як членами вашого загону.,
JWK-FM-RepairStations-Intro,"Repair stations allow to repair vehicles of relevant category. To repair ground vehicles, build a <b>vehicle maintenance ramp</b>. To repair helicopters, build a <b>service helipad</b>. Follow base game mechanics to carry out the repairs - equip yourself with a wrench and approach the damaged elements until you see a relevant action. The repairs will consume resources stored at the location.","Ремонтні станції дозволяють ремонтувати транспортні засоби відповідної категорії. Для ремонту наземних транспортних засобів побудуйте <b>пандус технічного обслуговування</b>. Для ремонту вертольотів побудуйте <b>сервісну вертолітну площадку</b>. Дотримуйтесь механіки базової гри для проведення ремонту - озброїтесь гайковертом і підійдіть до пошкоджених елементів, поки не побачите відповідну дію. Ремонт споживатиме ресурси, збережені в цьому місці.",
JWK-FM-ResistanceTraders-Intro,"Traders can be found at <b>resistance hideouts</b> and usually offer some interesting and illegal items for purchase. They will also collect enemy dogtags from you, in exchange for money.","Торговців можна знайти в <b>схронах опору</b>, вони зазвичай пропонують цікаві та заборонені товари для покупки. Вони також збиратимуть ворожі жетони у вас в обмін на гроші.",
JWK-FM-Respawn-Intro,"After joining the fight for the first time, or an unfortunate death, player will be faced with the <b>deployment map tool</b>. In this view, they can select the respawn location they wish to use. If there is no location available, player has to wait until remaining players reenable respawn availability. If there are no remaining players alive, the campaign will fail.","Після першого приєднання до бою або смерті гравець зіткнеться з <b>інтерфейсом відродження</b>. У цьому режимі він може вибрати місце відродження, яке хоче використати. Якщо немає доступного місця, гравець має зачекати, поки інші гравці не відновлять доступність відроджень. Якщо не залишилося живих гравців, кампанія зазнає невдачі.",
JWK-FM-Respawn-OperatingBases,"Spawning at <b>operating bases</b> consumes certain amount of resources, depending on the <b>operating base</b> type. Respawn cost, along with available resources at the base, is always shown in the <b>deployment map tool</b>.<br/><br/>Spawned character will have a mix of resistance clothes and no equipment at all.","Відродження на <b>оператвних базах</b> споживає певну кількість ресурсів, залежно від типу <b>оперативної бази</b>. Вартість відродження разом з доступними ресурсами на базі завжди відображається в <b>інтерфейсі відродження</b>.<br/><br/>Створений персонаж матиме змішаний одяг опору і жодного спорядження взагалі.",
JWK-FM-Respawn-Towns,"To spawn in a town, there must be at least one <b>supporter</b> in local population. By spawning, the player takes control of a civilian character that is taken away from the supporters amount. Town population is not affected by this.<br/><br/>Spawned character will have civilian clothes, a basic handgun, a map and some bag.","Для відродження в місті має бути принаймні один <b>прихильник</b> серед місцевого населення. При відродженні гравець отримує контроль над цивільним персонажем, який віднімається від кількості прихильників. Населення міста цим не зачіпається.<br/><br/>Створений персонаж матиме цивільний одяг, базовий пістолет, карту та якусь сумку.",
JWK-FM-Resting-Healing,"Depending on your difficulty settings, resting may heal player characters. Damage is healed in full, independently of the rest duration.","Залежно від ваших налаштувань складності, відпочинок може лікувати персонажів гравців. Пошкодження зцілюються повністю, незалежно від тривалості відпочинку.",
JWK-FM-Resting-Intro,"You can use most beds found in the world to <b>rest</b>. Resting advances time, which is useful if you want to skip night-time or, to the contrary, you want to carry out an assault in the dark.<br/><br/>To rest, you have to interact with a bed and select resting duration in the menu. In multiplayer, all players spawned in-world need to get near beds and confirm their readiness to rest. It is not possible to change planned rest duration while players are waiting. To do so, all players must cancel their readiness (or exit resting menu), which will clear currently planned rest.<br/><br/>Once all required players are ready, a timelapse will occur, fast-forwarding by selected duration.","Ви можете використовувати більшість ліжок, знайдених у світі, для <b>відпочинку</b>. Відпочинок прискорює час, що корисно, якщо ви хочете пропустити нічний час або, навпаки, хочете провести напад у темряві.<br/><br/>Для відпочинку потрібно взаємодіяти з ліжком і вибрати тривалість відпочинку в меню. У мультиплеєрі всі гравці, що з'явились у світі, повинні підійти до ліжок і підтвердити готовність до відпочинку. Неможливо змінити заплановану тривалість відпочинку, поки гравці чекають. Для цього всі гравці повинні скасувати свою готовність (або вийти з меню відпочинку), що очистить поточний запланований відпочинок.<br/><br/>Коли всі необхідні гравці готові, відбудеться перемотка часу на вказану кількість годин.",
JWK-FM-Resting-Requirements,"Each player needs to have a <b>wristwatch</b> in order to wake up at the planned time.<br/><br/>Additionally:<br/>- character cannot be wanted<br/>- if character is in combat attire, there cannot be enemies nearby<br/>- bed cannot be in illegal area","Кожен гравець повинен мати <b>наручний годинник</b>, щоб прокинутися в заплановий час.<br/><br/>Додатково:<br/>- персонаж не може бути у розшуку<br/>- якщо персонаж у бойовому одязі, поблизу не може бути ворогів<br/>- ліжко не може знаходитися в забороненій зоні",
JWK-FM-Saving-Character,"Your character position and inventory is fully saved. On return you will spawn at the same location you have exited, so make sure to exit the game while in a safe location!<br/><br/>If your character dies, their body will be persisted after you disconnect or exit, enabling you to return to it. But if you lose your next character, the previous body will be removed - only the last body is preserved.<br/><br/>Your AI subordinates are saved with your character. In multiplayer they will join and leave the server with you.","Позиція та інвентар вашого персонажа повністю зберігаються. При поверненні ви з'явитеся в тому ж місці, де вийшли, тому переконайтеся, що виходите з гри в безпечному місці!<br/><br/>Якщо ваш персонаж помирає, його тіло зберігається після відключення чи виходу, дозволяючи вам повернутися до нього. Але якщо ви втратите наступного персонажа, попереднє тіло буде видалено - зберігається лише останнє тіло.<br/><br/>Ваші підлеглі ШІ зберігаються разом з вашим персонажем. У мультиплеєрі вони приєднуються та залишають сервер разом з вами.",
JWK-FM-Saving-Enemies,"Specific enemy characters are not saved, so if you exit the game while surrounded by enemies, they will be gone after you load the game. Garrison compositions are however saved, which means if you attack a place of interest and eliminate a single enemy, that specific character will not automatically reappear. If you clear a location, but do not capture it, it will remain empty after the load - of course, unless enemy reinforcements arrive!<br/><br/>This means that every fight counts and you can effectively clear garrisons by war of attrition, small chunks at a time.","Конкретні ворожі персонажі не зберігаються, тому якщо ви вийдете з гри в оточенні ворогів, вони зникнуть після завантаження гри. Однак склад гарнізонів зберігається, що означає, що якщо ви атакуєте місце інтересу та знищите одного ворога, цей конкретний персонаж не з'явиться автоматично знову. Якщо ви очистите локацію, але не захопите її, вона залишиться порожньою після завантаження - звичайно, якщо не прибуде вороже підкріплення!<br/><br/>Це означає, що кожен бій важливий, і ви можете ефективно очищати гарнізони війною на виснаження, потроху за раз.",
JWK-FM-Saving-Intro,"Freedom Fighters is a semi-persistent scenario, which means that overall game progress is saved, but not the exact state of the world. Global save is performed periodically every 10 minutes to protect players from losing progress due to a fatal crash, and on every server exit (or closing the game in single player). In multiplayer, the player profile is saved on player disconnect.","Freedom Fighters - це напів-постійний сценарій, що означає збереження загального прогресу гри, але не точного стану світу. Глобальне збереження виконується періодично кожні 10 хвилин для захисту гравців від втрати прогресу через критичну помилку, та при кожному виході з сервера (або закритті гри в одиночній грі). У мультиплеєрі профіль гравця зберігається при відключенні гравця.",
JWK-FM-Saving-Vehicles,"Vehicles found in the world are not persistent by default - regardless whether you capture them on the go, or hijack from a parking spot. To preserve a vehicle during save/load, you have to assign it to a parking spot in a <b>garage</b> or a <b>helipad</b> at a controlled <b>operating base</b>.<br/><br/>If you abandon a vehicle in the world and get sufficiently far away, it may be gone once you get back! Assigning the vehicle to a parking spot also prevents this. Additionally, you will be able to recover the vehicle from far away.<br/><br/>Note that claiming <b>ownership</b> of a vehicle does not affect its persistence.","Транспортні засоби, знайдені у світі, не є постійними за замовчуванням - незалежно від того, захопили ви їх на ходу чи викрали з парковки. Щоб зберегти транспортний засіб під час збереження/завантаження, потрібно призначити його на паркувальне місце в <b>гаражі</b> або на <b>вертолітній площадці</b> на контрольованій <b>оперативній базі</b>.<br/><br/>Якщо ви покинете транспортний засіб у світі і достатньо віддалитеся, він може зникнути, коли ви повернетеся! Призначення транспортного засобу на паркувальне місце в гаражі вбереже від цього. Крім того, ви зможете повернути транспортний засіб здалеку.<br/><br/>Зауважте, що <b>привласнення</b> транспортного засобу не допоможе вберегти його від зникнення.",
JWK-FM-Shops-Intro,"Various civilian shops can be found in the world, offering diverse assortment of goods. At general shops, you can buy various items intended for tourism, which are also incidentally useful if you plan to conduct guerilla warfare - such as compasses, watches or binoculars. Clothing shops may be useful if you want to get rid of your uniform and blend into the crowd. If you intend to be shot, make sure to visit the pharmacy beforehand.<br/><br/>While item stocks are limited, they usually get replenished before next business day begins. Shops will not want to serve you if you are <b>wanted</b>. Also keep in mind the current time of day - each shop has specific business hours, outside of which you will not be served.","У світі можна знайти цивільні магазини що пропонують асортимент товарів. У звичайних магазинах ви можете купити предмети, призначені для туризму, які також можуть бути корисні, для ведення партизанської війни - такі як компаси, годинники або бінокль. Магазини одягу придадуться якщо ви хочете позбутися форми та змішатися з натовпом. Якщо знаєте що можете будти поранені - відвідайте аптеку заздалегідь.<br/><br/>Хоч запаси товарів і обмежені, вони зазвичай поповнюються до початку наступного робочого дня. Магазини не захочуть обслуговувати вас, якщо ви <b>у розшуку</b>. Також майте на увазі поточний час доби - кожен магазин має конкретні години роботи, поза якими вас не обслуговуватимуть.",
JWK-FM-Storages-Intro,"Storages are always the first construction to be raised in an operating base. They store resources of different types and make them available to use within a base. Different to base game supply system, resources in <b>Freedom Fighters</b> are not vicinity based and cannot be used directly from trucks and other sources.<br/><br/>As the resources for construction are pulled from the base pool, the first supply storage in a base can be constructed without spending any resources.<br/><br/>Resources in storage are persistent and do not expire or decay.","Склади завжди є першою спорудою, що зводиться на оперативній базі. Вони зберігають ресурси різних типів і роблять їх доступними для використання в межах бази. На відміну від системи постачання базової гри, ресурси в <b>Freedom Fighters</b> не залежать від близькості і не можуть використовуватися безпосередньо з вантажівок та інших джерел.<br/><br/>Оскільки ресурси для будівництва беруться з базового пулу, перший склад постачання на базі може бути побудований без витрат ресурсів.<br/><br/>Ресурси на складі є постійними і не зникають та не псуються самі по собі.",
JWK-FM-StrategyGuide-Intro,"Start by completing the <b>introductory storyline</b>. By the end of it, you should have established your first <b>FOB</b> and learned how to earn money by collecting enemy <b>dogtags</b>, as well as how to raise support by hanging <b>propaganda posters</b>.<br/><br/>Your next priority should be to <b>establish a network of hideouts</b> across all towns. To do this, you need to increase support in each of them. Don’t focus on a single location — instead, spread your efforts: hang posters in town A, donate supplies in town B, move on to town C, and eventually return to A. This rotation helps avoid diminishing returns and keeps the threat level moderately low.<br/><br/>Placing posters and talking to people may not be enough in towns with larger populations. The most effective method is <b>donating supplies</b>, which at this point can be obtained in one of the following ways:<br/>- <b>Purchase with money at ports</b>: Earn money by turning in dogtags, completing resistance missions, or selling loot at shops.<br/>- <b>Raid an enemy factory</b>: Go in guns blazing, or infiltrate undercover and casually drive off with the cargo.<br/>- <b>Ambush enemy transports</b>: Enemy trucks may carry varying amounts of supplies.<br/>- <b>Loot enemy checkpoints</b>: Occasionally, you may find a pile of supplies nearby.<br/><br/>Every new hideout will make your life a little easier — reducing travel time to resupply, pick up posters, or report mission progress. Once your hideouts are established, stock them with supplies, including your <b>HQ</b>. Resupplied hideouts enable the resistance to dispatch fighters who can assist in capturing key points of interest.<br/><br/>In the meantime, consider capturing <b>radio and radar sites</b>, which will help you consolidate your control over territory. This makes traveling safer, as enemy patrols will only appear in zones still under their control.<br/><br/>Now you’re ready to capture an <b>enemy factory</b>. Choose one near your FOB, or establish a new one. Make sure it's stocked with weapons, ammunition, and medical items — either bring them manually or provide enough supplies so they can be purchased from the armory, medical tent, or other facilities. Set up a garage and park at least two vehicles. Whether you’re playing solo or with others, you can also build a living area to command a squad of recruits during the assault.<br/><br/>Proceed to the factory and <b>clear the enemy garrison</b>. You’ll likely face heavy resistance, but you can tackle it in stages. If you’re playing solo, consider using a sniper rifle to harass enemies from a distance, frequently changing position to avoid detection. In other situations, a frontal assault with AI squadmates may be effective.<br/><br/>Once you clear the garrison and enter the factory area, a <b>battle will begin</b>. Thanks to your hideout network, friendly fighters should arrive to help even the odds. If your character is killed, you’ll be able to quickly respawn at your FOB, grab a vehicle, and return to the battle before it’s lost.<br/><br/>Getting supplies becomes much easier once you’ve captured your first factory. It will passively produce new supplies each day, which you can transport to your FOBs, hideouts, or donate to towns. Factories continue production even when you skip time by resting in beds, so you can use this mechanism at moments of downtime. You should now focus on capturing additional factories to maximize your <b>production throughput</b>.<br/><br/>Once you have a steady surplus of supplies, you can start taking over towns and military bases using the same process — ultimately leading to the <b>liberation of all territories</b> and <b>victory in the campaign</b>.","Почніть з проходження <b>вступної сюжетної лінії</b>. До її завершення ви повинні встановити свою першу <b>ПОБ</b> і навчитися заробляти гроші, збираючи ворожі <b>жетони</b>, а також підвищувати рівень підтримки місцевого населення, розвішуючи <b>пропагандистські плакати</b>.<br/><br/>Вашим наступним пріоритетом має бути <b>встановлення мережі схронів</b> у всіх містах. Для цього потрібно отримати підтримку населення в кожному з них. Не зосереджуйтеся на одній локації - натомість розподіляйте зусилля: розвішуйте плакати в місті А, жертвуйте припаси в місті Б, переходьте до міста В і зрештою поверніться до А. Така ротація допомагає уникнути зменшення ефективності та підтримує рівень загрози помірно низьким.<br/><br/>Розклеювання плакатів і розмов з людьми може бути недостатньо в більших містах. Найефективніший метод - <b>пожертвування припасів</b>, які на цьому етапі можна отримати одним із наступних способів:<br/>- <b>Покупка за гроші в портах</b>: Заробляйте гроші, здаючи жетони, виконуючи місії опору або продаючи здобич у магазинах.<br/>- <b>Рейд на ворожу фабрику</b>: Йдіть з боєм або проникніть під прикриттям і спокійно виїжджайте з вантажем.<br/>- <b>Засідки на ворожі транспорти</b>: Ворожі вантажівки можуть нести різну кількість припасів.<br/>- <b>Пограбування ворожих блокпостів</b>: Іноді ви можете знайти купу припасів поблизу.<br/><br/>Кожен новий схрон трохи полегшить ваше життя - зменшить час подорожі для поповнення, отримання плакатів або звіту про прогрес місії. Коли ваші схрони встановлені, забезпечте їх припасами, включаючи ваш <b>Штаб</b>. Забезпечені припасами схрони дозволяють опору відправляти бойовиків, які можуть допомогти в захопленні ключових точок інтересу.<br/><br/>Тим часом розгляньте захоплення <b>радіо та радарних станцій</b>, що допоможе вам зміцнити контроль над територією. Це зробить подорожі безпечнішими, оскільки ворожі патрулі з'являтимуться лише в зонах, що все ще під їхнім контролем.<br/><br/>Тепер ви готові захопити <b>ворожу фабрику</b>. Виберіть ту, що поблизу вашої ПОБ, або встановіть нову ПОБ. Переконайтеся, що вона забезпечена зброєю, боєприпасами та медичними предметами - або принесіть їх вручну, або надайте достатньо припасів, щоб їх можна було придбати в арсеналі, медичному наметі чи інших закладах. Встановіть гараж і припаркуйте принаймні два транспортні засоби. Незалежно від того, граєте ви наодинці чи з іншими, ви також можете побудувати житлову зону для командування загоном новобранців під час штурму.<br/><br/>Переходьте до фабрики та <b>зачищайте ворожий гарнізон</b>. Ви, ймовірно, зіткнетеся з сильним опором, але можете подолати його поетапно. Якщо граєте наодинці, розгляньте використання снайперської гвинтівки щоб знищувати ворогів здалеку, часто змінюючи позицію для уникання виявлення. Фронтальний штурм з товаришами ШІ також може бути ефективним.<br/><br/>Коли ви очистите гарнізон і увійдете в зону фабрики, <b>почнеться битва</b>. Завдяки вашій мережі схронів та ресурсам в них до вас прибуватимуть дружні підкріплення. Якщо ваш персонаж загине, ви зможете швидко відродитися на своїй ПОБ, взяти транспортний засіб і повернутися до битви до її завершення.<br/><br/>Доступ до припасів стає значно простішим після захоплення першої фабрики. Вона пасивно виробляє нові припаси щодня, ви можете їх транспортувати до своїх ПОБ, схронів або жертвувати містам. Фабрики продовжують виробництво навіть коли ви пропускаєте час, відпочиваючи в ліжках, тому можете використовувати цей механізм у моменти бездіяльності. Тепер вам слід зосередитися на захопленні додаткових фабрик для максимізації <b>виробництва</b>.<br/><br/>Коли у вас буде стабільний надлишок припасів, ви можете почати захоплювати міста та військові бази, використовуючи той самий процес - що зрештою призведе до <b>звільнення всіх територій</b> і <b>перемоги в кампанії</b>.",
JWK-FM-Tips-AmbulancesMedics,"Passing ambulances may contain significant amounts of medical items, including epinephrine, in their trunks. Medics may also carry epinephrine.","Швидкі, що проїжджають повз, можуть містити значну кількість медикаментів, включаючи епінефрин, у своїх багажниках. Медики також можуть носити епінефрин.",
JWK-FM-Tips-BattleTaxi,"Before trying to capture an enemy base, build a FOB nearby and stock it with resources to respawn there. Place a garage and assign a vehicle that will act as a taxi. Even if your entire squad dies and the vehicle stays left on the battlefield, you will be able to recover it remotely from the FOB. In this manner you will be able to deliver reinforcements sustainably.","Перед спробою захопити ворожу базу побудуйте ПОБ поблизу і забезпечте її ресурсами для відроджень. Розмістіть гараж і призначте транспортний засіб, який діятиме як таксі. Навіть якщо весь ваш загін загине, а транспортний засіб залишиться на полі бою, ви зможете відновити його віддалено з ПОБ. Таким чином ви зможете стабільно доставляти підкріплення.",
JWK-FM-Tips-BloodiedClothes,"Bloodied clothes will make you wanted on sight. If your clothes are bloodied, you will see a hint on the inventory screen.","Вас оголосять в розшук одразу як помітять якщо ви будете в закривавленому одязі. Якщо ваш одяг закривавлений, ви побачите підказку на екрані інвентаря.",
JWK-FM-Tips-CallEnemyQrf,"You can use public payphones to report resistance activity and lure the enemy into an ambush, or provoke a battle.","Ви можете використовувати громадські телефони-автомати, щоб повідомити про діяльність опору і заманити ворога в засідку або спровокувати битву.",
JWK-FM-Tips-CivilianClothes,"You can purchase civilian clothes in a clothing shop. It may be useful to store a few sets at your military base, so you can disguise as a civilian after respawning.","Ви можете придбати цивільний одяг у магазині одягу. Може бути корисно зберігати кілька комплектів на вашій військовій базі, щоб ви могли замаскуватися під цивільного після відродження.",
JWK-FM-Tips-Epinephrine,"Make sure to have at least one dose of epinephrine on you. It can be self-administered if you get downed, which is crucial for lone wolfs.","Переконайтеся, що маєте при собі принаймні одну дозу епінефрину. Його можна ввести самостійно за необхідності, що має вирішальне значення для одинаків.",
JWK-FM-Tips-HideoutsDanger,"The HQ will be shut down and moved to a new location if you endanger it. Any stocked supplies will be lost in the process, wasting the resistance efforts.","У випадку загрози, штаб буде закритий і переміщений у нове місце. Штабні боєприпаси будуть втрачені, марнуючи зусилля витрачені на їх накопичення.",
JWK-FM-Tips-HijackEnemyVehicles,"You can capture enemy APCs or helicopters in the early game. Scout the location and ask for distraction at the other side of the enemy compound. Disguise yourself in enemy uniform to enter the illegal zone freely and hijack the vehicle, while everyone's attention is elsewhere.","Ви можете захопити ворожі БТР або вертольоти на початку гри. Розвідайте локацію і попросіть щоб ворога відволікли з іншого боку ворожого комплексу. Замаскуйтеся у ворожу форму, щоб вільно увійти в заборонену зону та викрасти транспортний засіб, поки увага ворога зосереджена деінде.",
JWK-FM-Tips-HitAndRun,"Enemy garrisons will usually outnumber you or your group, but don't worry - every attack and every eliminated enemy counts, and eventually you will win the war of attrition. Apply hit & run tactics - approach a base, snipe a few enemies, send a rocket and vanish in the woods. Rinse and repeat.","Ворожі гарнізони зазвичай переважають вашу групу чисельно, але не хвилюйтеся - кожна атака і кожен знищений ворог рахується, і зрештою ви виграєте війну на виснаження. Застосовуйте тактику удар-і-втеча - підійдіть до бази, підстреліть кількох ворогів, пошліть ракету і зникніть у лісах. Повторюйте до перемоги.",
JWK-FM-Tips-RadioContact,You can use any handheld radio to contact the resistance officer if you are within signal range of a controlled radio site. Remember to tune your radio to correct frequency according to the time table.,Ви можете використовувати будь-яку портативну радіостанцію щоб зв'язатися з офіцером опору якщо ви знаходитеся в зоні покриття контрольованої радіостанції. Пам'ятайте налаштувати радіо на правильну частоту відповідно до розкладу.,
JWK-FM-Tips-StealFactorySupplies,"You can also steal supplies from an enemy factory without capturing it. Likewise, create distraction, drive up in an enemy cargo truck while disguised, load supplies and get away quickly!","Ви також можете вкрасти припаси з ворожої фабрики, не захоплюючи її. Так само, відволічіть ворога, під'їжджайте на ворожій вантажівці в маскуванні, завантажуйте припаси і швидко втікайте!",
JWK-FM-Tips-StockingHideouts,Make sure to stock your hideouts fully before attempting to capture a town or a military base. The supplies will allow friendlies to take part in the battle.,Переконайтеся що повністю забезпечили ваші схрони перш ніж спробувати захопити місто чи військову базу. Припаси дозволять дружнім силам взяти участь у битві.,
JWK-FM-Tips-WayOut,"Do not get into a fight if you don't have a way out. Situation usually escalates very quickly and you may find yourself surrounded and overwhelmed, even if you had upper hand at the start. Have an exit strategy and don't be afraid to break contact. You can always come later and try again.","Не вступайте в бій, якщо у вас немає шляху відходу. Ситуація зазвичай дуже швидко ескалує, вас можуть швидко оточити і знищити, навіть у вас була перевага. Майте стратегію відходу і не бійтеся перервати контакт. Ви завжди можете повернутися пізніше і спробувати знову.",
JWK-FM-Towns-Control,"To control a town, the resistance has to have a certain amount of <b>supporters</b> among the town residents. Detailed information is always shown in the town info panel.<br/>Raising support is enough to control <b>villages</b>, but in case of bigger settlements, enemy forces will not stay indifferent. When the town's <b>threat</b> level gets sufficiently high, occupier will attempt to pacify the town and a <b>battle</b> will begin. As a result, the winning side will take control over the town.<br/><br/>Be vary that the resistance will <b>lose control</b> over a town if the population support falls below certain threshold.","Щоб контролювати місто, опір повинен мати певну кількість <b>прихильників</b> серед жителів міста. Детальна інформація завжди показана в панелі інформації про місто.<br/>Підвищення підтримки достатньо для контролю <b>сіл</b>, але у випадку більших поселень ворожі сили не залишаться байдужими. Коли рівень <b>загрози</b> міста стає достатньо високим, окупант спробує заспокоїти місто і почнеться <b>битва</b>. В результаті переможна сторона отримає контроль над містом.<br/><br/>Майте на увазі, що опір <b>втратить контроль</b> над містом, якщо підтримка населення впаде нижче певного порогу.",
JWK-FM-Towns-Intro,"Towns are key places for your revolution. Most importantly, they are the home of the local population, which support is desperately needed. Towns come in three sizes: <b>villages</b>, <b>towns</b> and <b>cities</b>, based on the number of residents and their infrastructure.","Міста є ключовими місцями для вашої революції. Найважливіше, що вони є домом місцевого населення, підтримка якого вкрай необхідна. Міста бувають трьох розмірів: <b>села</b>, <b>міста</b> та <b>мегаполіси</b>, залежно від кількості жителів та їхньої інфраструктури.",
JWK-FM-Towns-Threat,"Threat level denotes how much trouble the resistance has been recently making. The bigger the threat, the more activity from enemy forces you can expect. Killings, shootings, and even sightings of resistance fighters will rapidly increase threat. Threat will decay over time, so if you are facing too much enemy activity, it is best to change area of operations for some time and come back later.<br/><br/>On the other hand, sometimes you may want to increase threat and provoke a response from the enemy deliberately, for example to contest town control. In this case, some warning shots in the air or an ambush on a random enemy vehicle should be enough. You can also locate nearest <b>phone booth</b> and report resistance activity in the town.","Рівень загрози позначає, скільки неприємностей опір завдавав останнім часом. Чим більша загроза, тим більшої активності від ворожих сил ви можете очікувати. Вбивства, стрільба і навіть бійці опору яких помітили швидко підвищують загрозу. Загроза зменшується з часом, тому якщо ви стикаєтеся з надто великою ворожою активністю, найкраще змінити район операцій на деякий час і повернутися пізніше.<br/><br/>З іншого боку, іноді ви можете захотіти підвищити загрозу і свідомо спровокувати реакцію ворога, наприклад, для битви за місто. У такому випадку достатньо кількох попереджувальних пострілів у повітря або засідки на випадковий ворожий транспортний засіб. Ви також можете знайти найближчу <b>телефонну будку</b> і повідомити про діяльність опору в місті.",
JWK-FM-Undercover-Intro,"By wearing complete enemy uniform your character can go <b>undercover</b>. In this state you can enter illegal areas, openly carry weapons (if the weapon belongs to the enemy faction) and drive enemy vehicles without attracting attention. The cover can be blown if you act suspiciously or open fire.<br/><br/>Depending on your difficulty settings, you will see a status icon when your character is undercover.","Одягнувшись повністю у ворожу форму, ваш персонаж може бути <b>під прикриттям</b>. У цьому стані ви можете входити в заборонені зони, відкрито носити зброю (якщо зброя належить ворожій фракції) та водити ворожі транспортні засоби, не привертаючи уваги. Прикриття може бути розкрито, якщо ви діятимете підозріло або відкриєте вогонь.<br/><br/>Залежно від ваших налаштувань складності, ви побачите іконку статусу, коли ваш персонаж під прикриттям.",
JWK-FM-VictoryAndDefeat-Defeat,"The resistance will be defeated if no <b>freedom fighter</b> is alive, and there is no <b>respawn location</b> available in the world. This can be caused by lack of resources, lack of population support, being overrun with enemies, or other reasons depending on the <b>respawn location</b> type. Look up <b>Respawn</b> in FM to learn more.","Опір зазнає поразки, якщо жоден <b>борець за свободу</b> не живий, і в світі немає доступного <b>місця відродження</b>. Це може бути спричинено нестачею ресурсів, відсутністю підтримки населення, переваженням ворогів або іншими причинами залежно від типу <b>місця відродження</b>. Шукайте <b>місця відродження</b> у ПП, щоб дізнатися більше.",
JWK-FM-VictoryAndDefeat-GameProgress,"At any point, you can check your campaign progress using the radial menu accessed by <color rgba='226,168,79,255'><action name=""JWK_MainMenu""/></color> and selecting appropriate option. Note that <b>total progress</b> includes optional objectives, not required for <b>victory</b>, therefore it is possible to finish the campaign without reaching 100% completion.","У будь-який момент ви можете перевірити прогрес своєї кампанії, використовуючи радіальне меню, доступне через <color rgba='226,168,79,255'><action name=""JWK_MainMenu""/></color> та вибравши відповідний параметр. Зауважте, що <b>загальний прогрес</b> включає додаткові завдання, не обов'язкові для <b>перемоги</b>, тому можна завершити кампанію, не досягнувши 100% завершення.",
JWK-FM-VictoryAndDefeat-Intro,"<b>Freedom Fighters</b> is an open-world campaign, but not open-ended. There are specific conditions in which your uprising will either achieve <b>victory</b> or <b>defeat</b>. When this happens, the campaign will end and you will have to start all over.","<b>Freedom Fighters</b> - це кампанія відкритого світу, але не безкінечна. Існують конкретні умови, за яких ваше повстання досягне <b>перемоги</b> або зазнає <b>поразки</b>. Коли це станеться, кампанія закінчиться, і вам доведеться почати все спочатку.",
